,Strategy Return,SPY Buy&Hold_x,SPY Buy&Hold_y
2019-11-01,0.016624657122624432,0.00922131450146857,0.00922131450146857
2019-11-04,0.005312242415159484,0.00400965873416137,0.00400965873416137
2019-11-05,-0.0023718267220637092,-0.0011068223896657514,-0.0011068223896657514
2019-11-06,0.00019724978312158059,0.0002279284467707754,0.0002279284467707754
2019-11-07,0.00523800589786328,0.003510844552477188,0.003510844552477188
2019-11-08,0.007735645820560249,0.0024629952106201003,0.0024629952106201003
2019-11-11,0.0012639830479958239,-0.0019117608921526141,-0.0019117608921526141
2019-11-12,0.001994467890440268,0.0021058329429619604,0.0021058329429619604
2019-11-13,0.0031541192356965985,0.0003237923809003007,0.0003237923809003007
2019-11-14,0.0018170129864353225,0.0014548201485924395,0.0014548201485924395
2019-11-15,0.010140608948848108,0.0072100503066296895,0.0072100503066296895
2019-11-18,0.0034294093580174954,0.0007373613082881647,0.0007373613082881647
2019-11-19,0.005883987362398832,-0.0002884087598058471,-0.0002884087598058471
2019-11-20,-0.005109889645336112,-0.003725900452876907,-0.003725900452876907
2019-11-21,-0.005005565163638994,-0.0016101414284710458,-0.0016101414284710458
2019-11-22,-0.0024601966711132006,0.0022214819878829672,0.0022214819878829672
2019-11-25,0.012301419014281207,0.007720294560545682,0.007720294560545682
2019-11-26,-0.003606196370905803,0.002262962322046036,0.002262962322046036
2019-11-27,0.005854561808584436,0.004447783161801944,0.004447783161801944
2019-11-29,-0.005862737232189649,-0.0037155881282240344,-0.0037155881282240344
2019-12-02,-0.007742899628368155,-0.00853106647547186,-0.00853106647547186
2019-12-03,-0.007430872221831151,-0.006728828402344789,-0.006728828402344789
2019-12-04,0.005575007158940422,0.00615111918722544,0.00615111918722544
2019-12-05,0.0012409263343613629,0.0017962924276924142,0.0017962924276924142
2019-12-06,0.009112311632963574,0.009092606169728512,0.009092606169728512
2019-12-09,-0.004913517854627185,-0.0031490065240049603,-0.0031490065240049603
2019-12-10,-0.0010922618032948614,-0.0011156240879666157,-0.0011156240879666157
2019-12-11,0.003241028551949659,0.0028345120642905286,0.0028345120642905286
2019-12-12,0.009047055662365067,0.008582118145339379,0.008582118145339379
2019-12-13,0.002116995540662258,0.0005990837461746779,0.0005990837461746779
2019-12-16,0.008760187209815376,0.0068464638835683544,0.0068464638835683544
2019-12-17,-0.0007045035052873573,0.00021913558662589594,0.00021913558662589594
2019-12-18,-7.746152493172506e-05,6.233857122417419e-05,6.233857122417419e-05
2019-12-19,0.0023276983327718296,0.004090714771250781,0.004090714771250781
2019-12-20,0.004466498132249057,0.004374638218084037,0.004374638218084037
2019-12-23,0.001120902147840341,0.0015263806289187443,0.0015263806289187443
2019-12-24,0.0008765720095738375,3.146499552375559e-05,3.146499552375559e-05
2019-12-26,0.004879908748689575,0.005308846976471493,0.005308846976471493
2019-12-27,-0.00015620050963277674,-0.00024769671621527323,-0.00024769671621527323
2019-12-30,-0.005813057816419551,-0.005528370640980107,-0.005528370640980107
2019-12-31,0.0023372646549555784,0.0024263175022962713,0.0024263175022962713
2020-01-02,0.004778597238410535,0.009308151904393824,0.009308151904393824
2020-01-03,-0.0029701599259397077,-0.007600927750104347,-0.007600927750104347
2020-01-06,0.0002900820179652734,0.0038078864578512395,0.0038078864578512395
2020-01-07,0.0015873173504084225,-0.0028156829513754644,-0.0028156829513754644
2020-01-08,0.0026330735315568117,0.005315491063474731,0.005315491063474731
2020-01-09,0.005849370313342825,0.0067576843113030804,0.0067576843113030804
2020-01-10,0.00016060949590603464,-0.0028817939721985653,-0.0028817939721985653
2020-01-13,0.006830773044374193,0.0068537280897569275,0.0068537280897569275
2020-01-14,0.00021233911496313076,-0.0015258005266645114,-0.0015258005266645114
2020-01-15,-0.003413323709271966,0.0022572794522899287,0.0022572794522899287
2020-01-16,0.0035518234330708174,0.008284014206775936,0.008284014206775936
2020-01-17,0.0025814914824900557,0.0031076225240846966,0.0031076225240846966
2020-01-21,-0.004141801215182873,-0.0019600155392698326,-0.0019600155392698326
2020-01-22,0.003939708984883137,0.0001207499702662318,0.0001207499702662318
2020-01-23,0.0019394177651334327,0.0011462511382029916,0.0011462511382029916
2020-01-24,-0.009102238038180544,-0.008933054461823353,-0.008933054461823353
2020-01-27,-0.013415499534747495,-0.016159270977865958,-0.016159270977865958
2020-01-28,0.007084428561808635,0.010424877957678547,0.010424877957678547
2020-01-29,-0.00796330360011165,-0.0008264244218700867,-0.0008264244218700867
2020-01-30,0.006761263587007317,0.003240018452832061,0.003240018452832061
2020-01-31,-0.014227664794769092,-0.01832486359273755,-0.01832486359273755
2020-02-03,0.0073827491627243835,0.007401274136027425,0.007401274136027425
2020-02-04,0.02220095888019967,0.015126251689793868,0.015126251689793868
2020-02-05,0.010617056141133943,0.011481691755900414,0.011481691755900414
2020-02-06,0.005588532207359015,0.0033593179618716107,0.0033593179618716107
2020-02-07,-0.01162151748945488,-0.005344003786827756,-0.005344003786827756
2020-02-10,0.0027493500315945605,0.007437667028102446,0.007437667028102446
2020-02-11,0.007122435132456127,0.0017315541151949887,0.0017315541151949887
2020-02-12,0.011558848948482487,0.0064221366493253385,0.0064221366493253385
2020-02-13,0.0008077659450264941,-0.0010674799685492786,-0.0010674799685492786
2020-02-14,-0.0018093972084050958,0.0016007448060069152,0.0016007448060069152
2020-02-18,-0.00610824119169309,-0.0025802781946824282,-0.0025802781946824282
2020-02-19,0.00920093504396313,0.004769862575494166,0.004769862575494166
2020-02-20,-0.0043903487985496445,-0.004116862321115633,-0.004116862321115633
2020-02-21,-0.011939560104819039,-0.010351475089093398,-0.010351475089093398
2020-02-24,-0.03518270190439838,-0.033727951274044266,-0.033727951274044266
2020-02-25,-0.03331304576490125,-0.030770789278880883,-0.030770789278880883
2020-02-26,-0.006217371272169021,-0.0036848947850751657,-0.0036848947850751657
2020-02-27,-0.0403067469501715,-0.045951586328253136,-0.045951586328253136
2020-02-28,-0.0035382258368716448,-0.004210156885578797,-0.004210156885578797
2020-03-02,0.037393521408286404,0.042394796040358784,0.042394796040358784
2020-03-03,-0.030200083613109285,-0.029050245908512906,-0.029050245908512906
2020-03-04,0.03608917431319318,0.04117368148372336,0.04117368148372336
2020-03-05,-0.043014690805365303,-0.03380666476059524,-0.03380666476059524
2020-03-06,-0.018142926790263917,-0.016669323396380165,-0.016669323396380165
2020-03-09,-0.10076301902538409,-0.08131254818850042,-0.08131254818850042
2020-03-10,0.052042404041184924,0.05045044479625638,0.05045044479625638
2020-03-11,-0.056503071849017504,-0.04997686526973677,-0.04997686526973677
2020-03-12,-0.11319751787364558,-0.10056876770221823,-0.10056876770221823
2020-03-13,0.1036471235465079,0.08202819508611192,0.08202819508611192
2020-03-16,-0.1189081446166887,-0.11588649220945868,-0.11588649220945868
2020-03-17,0.04890102747361159,0.05258496677905633,0.05258496677905633
2020-03-18,-0.0685377916633262,-0.05195990091395419,-0.05195990091395419
2020-03-19,0.003513194689468433,0.0021229412903940315,0.0021229412903940315
2020-03-20,-0.03824496329973837,-0.04405049013933038,-0.04405049013933038
2020-03-23,-0.04883964045006177,-0.025900763426603746,-0.025900763426603746
2020-03-24,0.10742517585308459,0.08673094514788104,0.08673094514788104
2020-03-25,0.03213455874160449,0.014859192798391874,0.014859192798391874
2020-03-26,0.06860483740217617,0.056748909779893,0.056748909779893
2020-03-27,-0.037445634959658615,-0.0302385842081474,-0.0302385842081474
2020-03-30,0.018898673538922616,0.03195951321995949,0.03195951321995949
2020-03-31,-0.02219582239847988,-0.015017362438723758,-0.015017362438723758
2020-04-01,-0.07183150753718465,-0.04604922036778625,-0.04604922036778625
2020-04-02,0.011327931395148772,0.022813264505514574,0.022813264505514574
2020-04-03,-0.02890418231153839,-0.01455956714387252,-0.01455956714387252
2020-04-06,0.08462873670162177,0.06500671564908345,0.06500671564908345
2020-04-07,0.02019142240499607,0.001019109906110316,0.001019109906110316
2020-04-08,0.05595057502852516,0.03301711055233891,0.03301711055233891
2020-04-09,0.03405085735901585,0.015103018639187837,0.015103018639187837
2020-04-13,-0.03059658643880058,-0.00917209794664764,-0.00917209794664764
2020-04-14,0.009484619701506405,0.0290659893426799,0.0290659893426799
2020-04-15,-0.03943227109818569,-0.02147717140077532,-0.02147717140077532
2020-04-16,-0.02380929850864317,0.004812841746193008,0.004812841746193008
2020-04-17,0.060422643860191465,0.026656950967486992,0.026656950967486992
2020-04-20,-0.030424470724937584,-0.017774990344570085,-0.017774990344570085
2020-04-21,-0.03596769375539602,-0.0308336916574099,-0.0308336916574099
2020-04-22,0.010789048391954676,0.021951731034492994,0.021951731034492994
2020-04-23,0.0068170202272431705,-7.165998624625303e-05,-7.165998624625303e-05
2020-04-24,0.012480266954312792,0.0138422922746253,0.0138422922746253
2020-04-27,0.029578989188995073,0.014315576393926221,0.014315576393926221
2020-04-28,0.023313651520900962,-0.0046091252991189435,-0.0046091252991189435
2020-04-29,0.05083469294110661,0.025841901569143566,0.025841901569143566
2020-04-30,-0.03378943592134977,-0.00935432036553685,-0.00935432036553685
2020-05-01,-0.021120947616010608,-0.026830102913530496,-0.026830102913530496
2020-05-04,0.01370049904845593,0.0027542622592742205,0.0027542622592742205
2020-05-05,0.012107325287721961,0.009197294798800826,0.009197294798800826
2020-05-06,-0.006787547992261098,-0.006802104243757157,-0.006802104243757157
2020-05-07,0.010317123787790075,0.011994764409407388,0.011994764409407388
2020-05-08,0.013089672360183343,0.016410426122378752,0.016410426122378752
2020-05-11,0.015628703318024177,0.00020514503146262797,0.00020514503146262797
2020-05-12,-0.019835689666992798,-0.020132802184815723,-0.020132802184815723
2020-05-13,-0.007054126135645395,-0.017843903881183287,-0.017843903881183287
2020-05-14,0.007464041288776142,0.011895983652224551,0.011895983652224551
2020-05-15,0.010207949642922811,0.004586403565399522,0.004586403565399522
2020-05-18,0.017622780976154495,0.03000527249663154,0.03000527249663154
2020-05-19,-0.008952910226288038,-0.010324470430421506,-0.010324470430421506
2020-05-20,0.0095012981797766,0.01684534521368075,0.01684534521368075
2020-05-21,-0.01006411474717597,-0.006927838301557188,-0.006927838301557188
2020-05-22,0.003673135028760998,0.0018973467310940961,0.0018973467310940961
2020-05-26,-0.0064388141859099204,0.012244964669452685,0.012244964669452685
2020-05-27,0.010430614984730493,0.014769748829441376,0.014769748829441376
2020-05-28,0.005897977027740974,-0.001846836515796646,-0.001846836515796646
2020-05-29,0.020964614728897053,0.0044460563638786255,0.0044460563638786255
2020-06-01,0.0043052223983178735,0.004033515772094098,0.004033515772094098
2020-06-02,0.0046249853174585576,0.00824604657830097,0.00824604657830097
2020-06-03,-2.2625165690874725e-05,0.013220392055000474,0.013220392055000474
2020-06-04,-0.011927690063753217,-0.0026300915639732025,-0.0026300915639732025
2020-06-05,0.014554805957404092,0.025306559362116232,0.025306559362116232
2020-06-08,0.010303403621245386,0.012015215277906499,0.012015215277906499
2020-06-09,0.004200452448681552,-0.0074847187931776915,-0.0074847187931776915
2020-06-10,0.014852764731330993,-0.005595433869475919,-0.005595433869475919
2020-06-11,-0.048161061520284494,-0.05937785624133696,-0.05937785624133696
2020-06-12,0.0041628809394921844,0.011904798842309106,0.011904798842309106
2020-06-15,0.015321651668909616,0.009292367764840215,0.009292367764840215
2020-06-16,0.010498102039419553,0.019064860178808374,0.019064860178808374
2020-06-17,0.0063512843445154305,-0.004162553941537972,-0.004162553941537972
2020-06-18,-0.0005613787898390353,0.0003848492577009921,0.0003848492577009921
2020-06-19,0.011777473796037413,-0.005731231567187578,-0.005731231567187578
2020-06-22,0.006676037589388817,0.006394756400029955,0.006394756400029955
2020-06-23,0.004852617341149138,0.004593215284607766,0.004593215284607766
2020-06-24,-0.025137989386989277,-0.025839902402434944,-0.025839902402434944
2020-06-25,0.014489418890493334,0.010663338366118325,0.010663338366118325
2020-06-26,-0.024922562657665008,-0.02403783203445542,-0.02403783203445542
2020-06-29,0.013639348768783876,0.014590590935135594,0.014590590935135594
2020-06-30,0.022275681649372336,0.012728353152067662,0.012728353152067662
2020-07-01,0.016064941095242515,0.006980215384251309,0.006980215384251309
2020-07-02,0.01050354890289414,0.005491732782058278,0.005491732782058278
2020-07-06,0.029293831506271163,0.015319235345283566,0.015319235345283566
2020-07-07,-0.0014191767671051687,-0.010367186824745467,-0.010367186824745467
2020-07-08,0.013746574165332977,0.007619627410704766,0.007619627410704766
2020-07-09,0.011500788332619138,-0.005709193902487364,-0.005709193902487364
2020-07-10,0.009262629841929283,0.010158618246185469,0.010158618246185469
2020-07-13,-0.026662984167609163,-0.008696689325844886,-0.008696689325844886
2020-07-14,0.00910629741615454,0.012875886027073236,0.012875886027073236
2020-07-15,0.0006288477921595997,0.009145265861216778,0.009145265861216778
2020-07-16,-0.009663627233931209,-0.003298889827653362,-0.003298889827653362
2020-07-17,0.003419878656318674,0.002894822315890444,0.002894822315890444
2020-07-20,0.03430536275372127,0.00804910222406452,0.00804910222406452
2020-07-21,-0.02150212680718548,0.0021252763302834765,0.0021252763302834765
2020-07-22,0.00421289959240745,0.005675929140584124,0.005675929140584124
2020-07-23,-0.028914183827433774,-0.012003401409087289,-0.012003401409087289
2020-07-24,-0.00972424797612129,-0.006461192107441782,-0.006461192107441782
2020-07-27,0.024790570039632073,0.007266062953397601,0.007266062953397601
2020-07-28,-0.01528001063055566,-0.0063628250740013215,-0.0063628250740013215
2020-07-29,0.010188403822488236,0.012223666757825491,0.012223666757825491
2020-07-30,0.006583318155374677,-0.0035743204456721855,-0.0035743204456721855
2020-07-31,0.015292965888693309,0.007871318970518182,0.007871318970518182
2020-08-03,0.01086846108996866,0.006928229777851236,0.006928229777851236
2020-08-04,0.00944809673747704,0.003854983441194726,0.003854983441194726
2020-08-05,0.004370220889646727,0.006191975060806598,0.006191975060806598
2020-08-06,0.0014160570205376582,0.006662405726456377,0.006662405726456377
2020-08-07,-0.0027712252258760175,0.0007174188273832982,0.0007174188273832982
2020-08-10,-0.002618658418526969,0.0029844682934641042,0.0029844682934641042
2020-08-11,-0.015830955085015735,-0.008288912443800811,-0.008288912443800811
2020-08-12,0.03303061376361806,0.013846012870700974,0.013846012870700974
2020-08-13,0.0073054615909023185,-0.001809462710161469,-0.001809462710161469
2020-08-14,0.002830016695267052,2.9891693229977534e-05,2.9891693229977534e-05
2020-08-17,0.023619033616515385,0.0031715548564488216,0.0031715548564488216
2020-08-18,0.007850421046994757,0.002158065627614114,0.002158065627614114
2020-08-19,0.00819667449781498,-0.004172553463707374,-0.004172553463707374
2020-08-20,0.007899024005965916,0.0031087471850099746,0.0031087471850099746
2020-08-21,0.007434994245039342,0.00354115497755636,0.00354115497755636
2020-08-24,0.005549586473132536,0.010082266400377904,0.010082266400377904
2020-08-25,0.0025269222626891773,0.0034930426164327955,0.0034930426164327955
2020-08-26,0.018980497086872168,0.009975778996491158,0.009975778996491158
2020-08-27,-0.003165152495031944,0.0021840377808226563,0.0021840377808226563
2020-08-28,0.003284315727007759,0.0064385836888734005,0.0064385836888734005
2020-08-31,0.013408438214427963,-0.003629211506544827,-0.003629211506544827
2020-09-01,0.01837783596731344,0.009374609074694007,0.009374609074694007
2020-09-02,0.01146106849371023,0.014360386452118235,0.014360386452118235
2020-09-03,-0.03730066428865351,-0.03502043180991432,-0.03502043180991432
2020-09-04,-0.02111070930491409,-0.008198113257225081,-0.008198113257225081
2020-09-08,-0.02377691203058613,-0.027703108458747572,-0.027703108458747572
2020-09-09,0.021405371218221905,0.019554817381072453,0.019554817381072453
2020-09-10,-0.017219119150117968,-0.017516243294543266,-0.017516243294543266
2020-09-11,-0.004503513443964736,0.0005092355763753886,0.0005092355763753886
2020-09-14,0.012011261162696952,0.013084907334587115,0.013084907334587115
2020-09-15,0.014209608867313381,0.0050400024435850455,0.0050400024435850455
2020-09-16,-0.01589577913370344,-0.003976666411406704,-0.003976666411406704
2020-09-17,-0.012523183081947805,-0.008834252655985253,-0.008834252655985253
2020-09-18,-0.009621702266052258,-0.011579393448274189,-0.011579393448274189
2020-09-21,-0.000293148008507569,-0.011191842255407813,-0.011191842255407813
2020-09-22,0.017378421796664354,0.010132561511265514,0.010132561511265514
2020-09-23,-0.027639115412860637,-0.023464046436762587,-0.023464046436762587
2020-09-24,0.0006213312686906511,0.0026619931089566506,0.0026619931089566506
2020-09-25,0.018818531813394976,0.01603772933544878,0.01603772933544878
2020-09-28,0.017165588421223437,0.016472986320821725,0.016472986320821725
2020-09-29,-0.0016121774442950747,-0.0054609319543192925,-0.0054609319543192925
2020-09-30,0.006083906095798758,0.007553367819757462,0.007553367819757462
2020-10-01,0.004300588856981948,0.0063993780790676524,0.0063993780790676524
2020-10-02,-0.006527197040788037,-0.009539867975216332,-0.009539867975216332
2020-10-05,0.01964614797755805,0.017577766191217314,0.017577766191217314
2020-10-06,-0.0034411716682817366,-0.014317884401464198,-0.014317884401464198
2020-10-07,0.01788096084795437,0.017256789103941905,0.017256789103941905
2020-10-08,0.003951559623962378,0.008823494423904066,0.008823494423904066
2020-10-09,0.009089286724328674,0.008890433639728634,0.008890433639728634
2020-10-12,0.008512026035808869,0.01595988979415086,0.01595988979415086
2020-10-13,0.0022201274798341543,-0.006547510457697747,-0.006547510457697747
2020-10-14,-0.003480965348922478,-0.0063033115410062734,-0.0063033115410062734
2020-10-15,0.0023857914143684323,-0.001236750951064458,-0.001236750951064458
2020-10-16,0.0018208749092798338,-0.0006043729280102994,-0.0006043729280102994
2020-10-19,-0.013284007511194972,-0.015320228518982404,-0.015320228518982404
2020-10-20,0.008997744873410443,0.003997779809392199,0.003997779809392199
2020-10-21,-0.003745719689531164,-0.0018948026283620578,-0.0018948026283620578
2020-10-22,-0.002393193133193501,0.005470264977286199,0.005470264977286199
2020-10-23,0.003975623151966858,0.0033895589233106094,0.0033895589233106094
2020-10-26,-0.013877951569626498,-0.018652835799251477,-0.018652835799251477
2020-10-27,0.0052495473433991895,-0.003453392747670314,-0.003453392747670314
2020-10-28,-0.0381222061900712,-0.03477665483261472,-0.03477665483261472
2020-10-29,0.00874681964695126,0.010112224121462177,0.010112224121462177
2020-10-30,-0.016141212574393392,-0.010479709426430617,-0.010479709426430617
2020-11-02,0.010123809797676823,0.011146244532017846,0.011146244532017846
2020-11-03,0.022815257042369485,0.017501833566611502,0.017501833566611502
2020-11-04,0.031724599214108085,0.02210304174237354,0.02210304174237354
2020-11-05,0.019074152887834865,0.019315117802849002,0.019315117802849002
2020-11-06,0.0016091548672831268,-0.00022863279563978267,-0.00022863279563978267
2020-11-09,-0.008855664473394661,0.012487515768944135,0.012487515768944135
2020-11-10,-0.01699603662490883,-0.0014677856036851011,-0.0014677856036851011
2020-11-11,0.01786727242495873,0.007401293446540613,0.007401293446540613
2020-11-12,-0.008832535782269009,-0.009748471605629305,-0.009748471605629305
2020-11-13,0.006506004657664415,0.013749572829448553,0.013749572829448553
2020-11-16,0.009359517593085679,0.012405421983010534,0.012405421983010534
2020-11-17,0.0013471622673725506,-0.005392875375864747,-0.005392875375864747
2020-11-18,-0.0010411721620042316,-0.012107747661548096,-0.012107747661548096
2020-11-19,0.008070609757754414,0.004201340525558095,0.004201340525558095
2020-11-20,-0.007602664321295389,-0.006871369267254401,-0.006871369267254401
2020-11-23,0.013675407585089474,0.005976619405345218,0.005976619405345218
2020-11-24,0.011836226170767804,0.015985243296157137,0.015985243296157137
2020-11-25,0.008419369810404316,-0.0015430151668569536,-0.0015430151668569536
2020-11-27,0.006160005575378868,0.002780983799565817,0.002780983799565817
2020-11-30,-0.0012792000146231886,-0.004436904925770868,-0.004436904925770868
2020-12-01,0.004188608049908254,0.010878149331658094,0.010878149331658094
2020-12-02,-0.015382270798583085,0.002101527705495876,0.002101527705495876
2020-12-03,-0.0017554460452774536,-0.00027301101924148696,-0.00027301101924148696
2020-12-04,0.008309714304762628,0.00858100592345501,0.00858100592345501
2020-12-07,-0.007090014135889411,-0.002056951375696059,-0.002056951375696059
2020-12-08,-0.003584694612550478,0.0029219131832727285,0.0029219131832727285
2020-12-09,0.0036234930217692507,-0.009009360544501632,-0.009009360544501632
2020-12-10,-0.008169653862139612,-0.0003273064685620497,-0.0003273064685620497
2020-12-11,-0.00021177839998588234,-0.0011732257466636753,-0.0011732257466636753
2020-12-14,0.002168900090430321,-0.0044872132595825676,-0.0044872132595825676
2020-12-15,0.006481060811064761,0.013428903543293735,0.013428903543293735
2020-12-16,0.0024369993047757754,0.0015682024760161895,0.0015682024760161895
2020-12-17,0.00569125754604086,0.0055764166720040365,0.0055764166720040365
2020-12-18,-0.00012861590027603688,-0.004000990771092283,-0.004000990771092283
2020-12-21,-0.006038622248679287,-0.0035819415312463576,-0.0035819415312463576
2020-12-22,-0.0035444452654289954,-0.001686717080708,-0.001686717080708
2020-12-23,0.004621886610135539,0.0008981369018501439,0.0008981369018501439
2020-12-24,0.000347084041239343,0.0038827474554583574,0.0038827474554583574
2020-12-28,0.0007170224184600068,0.00855422347987922,0.00855422347987922
2020-12-29,-0.0024792695872394833,-0.0019095977368035477,-0.0019095977368035477
2020-12-30,-0.0009048635751071644,0.00142565744511014,0.00142565744511014
2020-12-31,0.007631332911000313,0.0050679380181248845,0.0050679380181248845
2021-01-04,-0.0175994382431805,-0.013707375769447694,-0.013707375769447694
2021-01-05,0.009883424328991409,0.006863642321984997,0.006863642321984997
2021-01-06,0.004975215498737,0.0059605902199200145,0.0059605902199200145
2021-01-07,0.01833081475896052,0.014748329353370337,0.014748329353370337
2021-01-08,0.007556700205959965,0.005681723801818528,0.005681723801818528
2021-01-11,-0.007832172984289556,-0.006763550608087421,-0.006763550608087421
2021-01-12,0.0020759283787874553,0.00021101778250542935,0.00021101778250542935
2021-01-13,0.006846735443459046,0.00268920589966104,0.00268920589966104
2021-01-14,-0.0017792418663721517,-0.0035081700843013763,-0.0035081700843013763
2021-01-15,-0.01335500039836089,-0.0073192373294235225,-0.0073192373294235225
2021-01-19,0.007872147833443668,0.007821363242269896,0.007821363242269896
2021-01-20,0.021320840574396295,0.013743735410974622,0.013743735410974622
2021-01-21,0.003928307845622462,0.0009111784457935812,0.0009111784457935812
2021-01-22,-0.004813505800637694,-0.003545710122792478,-0.003545710122792478
2021-01-25,-0.0027730220320333577,0.003936044155553375,0.003936044155553375
2021-01-26,-0.006829638396868213,-0.0015621680004045402,-0.0015621680004045402
2021-01-27,-0.04010017602403084,-0.024744011970939006,-0.024744011970939006
2021-01-28,0.018264226003114725,0.008563534735418266,0.008563534735418266
2021-01-29,-0.01808456130339904,-0.020222607812597104,-0.020222607812597104
2021-02-01,-0.00543521145243675,0.016508306087192004,0.016508306087192004
2021-02-02,-0.015476132581905055,0.014041178052924153,0.014041178052924153
2021-02-03,-0.010092017015379984,0.0007861834726519135,0.0007861834726519135
2021-02-04,0.011701965091864497,0.01130158299050077,0.01130158299050077
2021-02-05,0.011868626009376548,0.003928047715131555,0.003928047715131555
2021-02-08,0.019043014238946387,0.0071960125190022595,0.0071960125190022595
2021-02-09,-0.0022569329166447494,-0.0006659748369717278,-0.0006659748369717278
2021-02-10,0.009841218365769011,-0.0004358328593578875,-0.0004358328593578875
2021-02-11,-0.004755080243737719,0.0016138383656478794,0.0016138383656478794
2021-02-12,0.03779637398946156,0.004927601178453145,0.004927601178453145
2021-02-16,-0.014613893054824967,-0.0008663838116360623,-0.0008663838116360623
2021-02-17,0.0023051614132634235,0.00022939081957495944,0.00022939081957495944
2021-02-18,-0.01536153132160678,-0.004265050277864724,-0.004265050277864724
2021-02-19,-0.0050834568609642306,-0.0017675656391649142,-0.0017675656391649142
2021-02-22,-0.009501417066738016,-0.007721534380520367,-0.007721534380520367
2021-02-23,-0.00689547034432747,0.001213653268752779,0.001213653268752779
2021-02-24,0.007763860945713241,0.010959063144134973,0.010959063144134973
2021-02-25,-0.015490410640953356,-0.02439070613624228,-0.02439070613624228
2021-02-26,-0.007830168028370332,-0.0051659942757575905,-0.0051659942757575905
2021-03-01,0.019486551641469826,0.02395109047663624,0.02395109047663624
2021-03-02,-0.009539922240981338,-0.007833736003122205,-0.007833736003122205
2021-03-03,-0.02514745760046233,-0.013334228276287163,-0.013334228276287163
2021-03-04,-0.017539607276988785,-0.012452080413359212,-0.012452080413359212
2021-03-05,0.014759219314483358,0.01822933304907437,0.01822933304907437
2021-03-08,-0.01430299110319765,-0.004991135808978697,-0.004991135808978697
2021-03-09,0.022285846804044364,0.014176552535769105,0.014176552535769105
2021-03-10,0.0026128038944931583,0.006205294916903803,0.006205294916903803
2021-03-11,0.015668453411892592,0.010087980334299473,0.010087980334299473
2021-03-12,-0.004059356798809967,0.0013460003370528995,0.0013460003370528995
2021-03-15,0.012185567012283691,0.005945672931755297,0.005945672931755297
2021-03-16,0.0006897685925973021,-0.001261942413358419,-0.001261942413358419
2021-03-17,-0.003705882353996092,0.003403998029264166,0.003403998029264166
2021-03-18,-0.016276860568867138,-0.01465637109177731,-0.01465637109177731
2021-03-19,0.010787818227322589,-0.0018521416546954939,-0.0018521416546954939
